DHSCLUST,ADM1NAME,DHSREGCO,DHSREGNA,URBAN_RURA,REGNAME,OTHREGNA,OTHREGCO,REGCODE,SVYYEAR,REG_ID,flag
140099,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140158,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140163,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140166,Jammu & Kashmir,8,Baramula,U,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140190,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140192,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140199,Jammu & Kashmir,8,Baramula,U,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140225,Jammu & Kashmir,1,Kupwara,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140252,Jammu & Kashmir,1,Kupwara,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140265,Jammu & Kashmir,8,Baramula,U,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140277,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140288,Jammu & Kashmir,8,Baramula,U,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140297,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140343,Jammu & Kashmir,8,Baramula,U,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140365,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140398,Jammu & Kashmir,8,Baramula,U,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140415,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140424,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140426,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140437,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140467,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140557,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140582,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140585,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140594,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140605,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140612,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140671,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140754,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140788,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140797,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140825,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140880,Jammu & Kashmir,1,Kupwara,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140906,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140913,Jammu & Kashmir,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA,NA
140012,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140043,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140066,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140081,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140124,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140128,Jammu & Kashmir,11,Ganderbal,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140138,Jammu & Kashmir,9,Bandipore,U,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140157,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140195,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140197,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140206,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140207,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140232,Jammu & Kashmir,9,Bandipore,U,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140298,Jammu & Kashmir,9,Bandipore,U,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140306,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140307,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140336,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140370,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140386,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140402,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140412,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140466,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140524,Jammu & Kashmir,9,Bandipore,U,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140526,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140531,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140534,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140564,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140568,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140579,Jammu & Kashmir,11,Ganderbal,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140619,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140680,Jammu & Kashmir,9,Bandipore,U,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140681,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140736,Jammu & Kashmir,8,Baramula,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140782,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140784,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140804,Jammu & Kashmir,9,Bandipore,U,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140806,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140841,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140843,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140858,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140869,Jammu & Kashmir,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA,NA
140020,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140069,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140080,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140084,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140228,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140230,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140239,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140260,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140335,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140414,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140425,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140456,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140457,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140475,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140499,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140516,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140554,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140562,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140601,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140663,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140665,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140689,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140710,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140725,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140732,Jammu & Kashmir,12,Pulwama,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140752,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140847,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140908,Jammu & Kashmir,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA,NA
140030,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140040,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140060,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140092,Jammu & Kashmir,11,Ganderbal,U,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140104,Jammu & Kashmir,11,Ganderbal,U,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140105,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140119,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140146,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140200,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140203,Jammu & Kashmir,10,Srinagar,U,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140223,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140240,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140275,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140312,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140319,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140341,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140367,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140368,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140369,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140382,Jammu & Kashmir,11,Ganderbal,U,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140405,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140408,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140546,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140567,Jammu & Kashmir,10,Srinagar,U,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140574,Jammu & Kashmir,11,Ganderbal,U,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140593,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140655,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140658,Jammu & Kashmir,10,Srinagar,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140692,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140703,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140733,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140749,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140756,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140757,Jammu & Kashmir,10,Srinagar,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140778,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140789,Jammu & Kashmir,11,Ganderbal,U,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140796,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140814,Jammu & Kashmir,10,Srinagar,U,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140837,Jammu & Kashmir,10,Srinagar,U,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140860,Jammu & Kashmir,11,Ganderbal,U,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140864,Jammu & Kashmir,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA,NA
140004,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140048,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140072,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140082,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140143,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140165,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140191,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140196,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140210,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140241,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140285,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140304,Jammu & Kashmir,12,Pulwama,U,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140342,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140406,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140428,Jammu & Kashmir,12,Pulwama,U,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140525,Jammu & Kashmir,12,Pulwama,U,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140528,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140535,Jammu & Kashmir,12,Pulwama,U,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140565,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140597,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140599,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140618,Jammu & Kashmir,13,Shupiyan,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140688,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140702,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140705,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140706,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140763,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140766,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140775,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140781,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140791,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140801,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140816,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140828,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140878,Jammu & Kashmir,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA,NA
140008,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140036,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140058,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140075,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140083,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140118,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140125,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140176,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140247,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140286,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140314,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140316,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140322,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140334,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140340,Jammu & Kashmir,13,Shupiyan,U,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140346,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140363,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140385,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140392,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140400,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140416,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140419,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140446,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140478,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140497,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140522,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140533,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140556,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140722,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140729,Jammu & Kashmir,13,Shupiyan,U,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140741,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140800,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140824,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140830,Jammu & Kashmir,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA,NA
140007,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140091,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140117,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140134,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140152,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140233,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140243,Jammu & Kashmir,14,Anantnag,U,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140268,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140301,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140331,Jammu & Kashmir,14,Anantnag,U,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140376,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140381,Jammu & Kashmir,14,Anantnag,U,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140387,Jammu & Kashmir,14,Anantnag,U,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140420,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140434,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140439,Jammu & Kashmir,14,Anantnag,U,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140440,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140472,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140484,Jammu & Kashmir,14,Anantnag,U,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140511,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140549,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140561,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140577,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140638,Jammu & Kashmir,14,Anantnag,U,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140668,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140673,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140676,Jammu & Kashmir,15,Kulgam,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140685,Jammu & Kashmir,13,Shupiyan,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140783,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140821,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140829,Jammu & Kashmir,14,Anantnag,U,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140834,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140846,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140881,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140923,Jammu & Kashmir,15,Kulgam,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140932,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140934,Jammu & Kashmir,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA,NA
140002,Jammu & Kashmir,15,Kulgam,R,Kulgam,Jammu & Kashmir,1,15,2020,NA,NA
140009,Jammu & Kashmir,15,Kulgam,R,Kulgam,Jammu & Kashmir,1,15,2020,NA,NA
140016,Jammu & Kashmir,15,Kulgam,R,Kulgam,Jammu & Kashmir,1,15,2020,NA,NA
140079,Jammu & Kashmir,15,Kulgam,R,Kulgam,Jammu & Kashmir,1,15,2020,NA,NA
140173,Jammu & Kashmir,15,Kulgam,R,Kulgam,Jammu & Kashmir,1,15,2020,NA,NA
