DHSCLUST,ADM1NAME,DHSREGCO,DHSREGNA,URBAN_RURA,D_NAME,D_CODE,S_NAME,S_CODE
310602,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
310553,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
310610,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
310156,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
310262,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
310754,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
310151,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
310297,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
310889,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
310521,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
311255,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
310055,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
310107,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
310295,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
310149,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
311248,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
310212,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
310309,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
310675,Tamil Nadu,627,Thoothukkudi,U,Thoothukkudi,627,TAMIL NADU,33
310814,Tamil Nadu,629,Kanniyakumari,R,Kanniyakumari,629,TAMIL NADU,33
310401,Tamil Nadu,629,Kanniyakumari,R,Kanniyakumari,629,TAMIL NADU,33
310152,Tamil Nadu,629,Kanniyakumari,R,Kanniyakumari,629,TAMIL NADU,33
310076,Tamil Nadu,629,Kanniyakumari,R,Kanniyakumari,629,TAMIL NADU,33
310665,Tamil Nadu,629,Kanniyakumari,R,Kanniyakumari,629,TAMIL NADU,33
310755,Tamil Nadu,629,Kanniyakumari,R,Kanniyakumari,629,TAMIL NADU,33
310740,Tamil Nadu,629,Kanniyakumari,R,Kanniyakumari,629,TAMIL NADU,33
310912,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310940,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310956,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310632,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310517,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310985,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
311158,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310253,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
311032,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310337,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310633,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310803,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310031,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310628,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310481,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310241,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310312,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
311003,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310499,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
311044,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
311178,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
311276,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310498,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310124,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
311293,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310784,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
311097,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310663,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
311114,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
310992,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
311270,Tamil Nadu,629,Kanniyakumari,U,Kanniyakumari,629,TAMIL NADU,33
170499,Kerala,601,Thiruvananthapuram,R,Kanniyakumari,629,TAMIL NADU,33
310877,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310926,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310133,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
311243,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
311121,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310387,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310981,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
311244,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310255,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310008,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310191,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310620,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310977,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
311151,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310567,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310490,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310615,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310728,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310885,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
311057,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310670,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
311261,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310199,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
311238,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
311090,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310020,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310906,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310834,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310119,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
310227,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
311021,Tamil Nadu,607,Viluppuram,R,Viluppuram,607,TAMIL NADU,33
311130,Tamil Nadu,607,Viluppuram,U,Viluppuram,607,TAMIL NADU,33
311179,Tamil Nadu,607,Viluppuram,U,Viluppuram,607,TAMIL NADU,33
310038,Tamil Nadu,607,Viluppuram,U,Viluppuram,607,TAMIL NADU,33
310846,Tamil Nadu,607,Viluppuram,U,Viluppuram,607,TAMIL NADU,33
310435,Tamil Nadu,607,Viluppuram,U,Viluppuram,607,TAMIL NADU,33
310160,Tamil Nadu,607,Viluppuram,U,Viluppuram,607,TAMIL NADU,33
310348,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
310050,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
310588,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
310732,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
310962,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
310485,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
310867,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
311251,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
311041,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
310625,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
311023,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
310477,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
310810,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
311152,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
311164,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
310214,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
310468,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
310717,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
310590,Tamil Nadu,617,Cuddalore,R,Cuddalore,617,TAMIL NADU,33
310189,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
310618,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
310937,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
311236,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
310327,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
310711,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
310415,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
311262,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
310611,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
311308,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
310165,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
310374,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
311299,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
310010,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
311099,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
310075,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
310009,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
311131,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
310127,Tamil Nadu,617,Cuddalore,U,Cuddalore,617,TAMIL NADU,33
310291,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310284,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
311170,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
311224,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310662,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
311311,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310422,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310188,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310182,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310770,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310788,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310609,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
311199,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310964,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310534,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310679,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310105,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
311163,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310680,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
311187,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310616,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
311220,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310341,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310465,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
311066,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310608,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310303,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310276,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310051,Tamil Nadu,618,Nagapattinam,R,Nagapattinam,618,TAMIL NADU,33
310380,Tamil Nadu,618,Nagapattinam,U,Nagapattinam,618,TAMIL NADU,33
311286,Tamil Nadu,618,Nagapattinam,U,Nagapattinam,618,TAMIL NADU,33
310650,Tamil Nadu,618,Nagapattinam,U,Nagapattinam,618,TAMIL NADU,33
310762,Tamil Nadu,618,Nagapattinam,U,Nagapattinam,618,TAMIL NADU,33
310339,Tamil Nadu,618,Nagapattinam,U,Nagapattinam,618,TAMIL NADU,33
310248,Tamil Nadu,618,Nagapattinam,U,Nagapattinam,618,TAMIL NADU,33
310222,Tamil Nadu,618,Nagapattinam,U,Nagapattinam,618,TAMIL NADU,33
310128,Tamil Nadu,618,Nagapattinam,U,Nagapattinam,618,TAMIL NADU,33
310743,Tamil Nadu,618,Nagapattinam,U,Nagapattinam,618,TAMIL NADU,33
270142,Puducherry,637,Karaikal,R,Nagapattinam,618,TAMIL NADU,33
270221,Puducherry,637,Karaikal,R,Nagapattinam,618,TAMIL NADU,33
311214,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
310459,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
310405,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
311247,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
311072,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
311277,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
311175,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
310991,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
310676,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
311294,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
310412,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
311231,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
311122,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
310765,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
310293,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
310216,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
310837,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
311193,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
311303,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
311068,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
310311,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
310077,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
311191,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
311274,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
310760,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
310423,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
310972,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
311000,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
310550,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
310591,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
310170,Tamil Nadu,621,Pudukkottai,R,Pudukkottai,621,TAMIL NADU,33
311037,Tamil Nadu,621,Pudukkottai,U,Pudukkottai,621,TAMIL NADU,33
310733,Tamil Nadu,621,Pudukkottai,U,Pudukkottai,621,TAMIL NADU,33
310995,Tamil Nadu,621,Pudukkottai,U,Pudukkottai,621,TAMIL NADU,33
310775,Tamil Nadu,621,Pudukkottai,U,Pudukkottai,621,TAMIL NADU,33
311082,Tamil Nadu,621,Pudukkottai,U,Pudukkottai,621,TAMIL NADU,33
310579,Tamil Nadu,621,Pudukkottai,U,Pudukkottai,621,TAMIL NADU,33
310771,Tamil Nadu,621,Pudukkottai,U,Pudukkottai,621,TAMIL NADU,33
311210,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
310095,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
310873,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
311047,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
310511,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
310804,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
310719,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
310801,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
310298,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
310927,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
310531,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
310129,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
311216,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
310939,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
310175,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
310296,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
311281,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
310378,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
311166,Tamil Nadu,622,Sivaganga,R,Sivaganga,622,TAMIL NADU,33
310575,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
310707,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
310092,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
311078,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
310409,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
310890,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
310599,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
310413,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
311056,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
310456,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
310876,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
310505,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
310090,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
310171,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
310202,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
310576,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
310052,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
311180,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
311318,Tamil Nadu,622,Sivaganga,U,Sivaganga,622,TAMIL NADU,33
311015,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
310364,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
311135,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
310601,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
311309,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
310577,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
310258,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
310446,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
310573,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
311283,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
310594,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
310587,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
311271,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
310096,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
311012,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
310672,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
311148,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
310369,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
310778,Tamil Nadu,626,Ramanathapuram,R,Ramanathapuram,626,TAMIL NADU,33
310136,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
310674,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
311109,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
311257,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
310880,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
310103,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
310911,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
311156,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
310958,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
310496,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
310756,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
310654,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
311256,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
310381,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
310684,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
311035,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
311111,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
311264,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
311147,Tamil Nadu,626,Ramanathapuram,U,Ramanathapuram,626,TAMIL NADU,33
360452,Telangana,532,Adilabad,R,Adilabad,532,TELANGANA,36
360448,Telangana,532,Adilabad,R,Adilabad,532,TELANGANA,36
360368,Telangana,532,Adilabad,R,Adilabad,532,TELANGANA,36
360288,Telangana,532,Adilabad,R,Adilabad,532,TELANGANA,36
360013,Telangana,532,Adilabad,R,Adilabad,532,TELANGANA,36
360252,Telangana,532,Adilabad,R,Adilabad,532,TELANGANA,36
360471,Telangana,532,Adilabad,U,Adilabad,532,TELANGANA,36
360007,Telangana,532,Adilabad,U,Adilabad,532,TELANGANA,36
360429,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360138,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360075,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360204,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360124,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360038,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360349,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360089,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360030,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360316,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360384,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360296,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360371,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360161,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360481,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360253,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360280,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360082,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360053,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360259,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
360272,Telangana,536,Hyderabad,U,Hyderabad,536,TELANGANA,36
